"index","description","branch_id","location","request_id","rating"
"1839","Meal","7","EMEA","6494","4"
"1840","Laundry","26","LATAM","6495","5"
"1841","Laundry","40","EMEA","6498","4"
"1842","Laundry","93","LATAM","6500","3"
"1843","Laundry","100","LATAM","6503","3"
"1844","Meal","14","EMEA","6505","3"
"1845","Laundry","74","EMEA","6506","5"
"1846","Laundry","63","EMEA","6508","4"
"1847","Meal","7","EMEA","6510","4"
"1848","Laundry","41","LATAM","6511","4"
"1849","Laundry","64","LATAM","6521","3"
"1850","Meal","68","EMEA","6523","5"
"1851","Meal","29","EMEA","6525","5"
"1852","Meal","62","EMEA","6529","5"
"1853","Laundry","42","LATAM","6533","5"
"1854","Laundry","13","EMEA","6534","5"
"1855","Laundry","44","EMEA","6539","5"
"1856","Meal","23","EMEA","6545","4"
"1857","Laundry","60","LATAM","6546","4"
"1858","Meal","1","LATAM","6551","4"
"1859","Laundry","30","EMEA","6552","5"
"1860","Laundry","27","EMEA","6553","3"
"1861","Laundry","27","EMEA","6554","4"
"1862","Laundry","40","EMEA","6556","5"
"1863","Meal","40","EMEA","6558","5"
"1864","Meal","1","LATAM","6560","4"
"1865","Meal","7","EMEA","6563","3"
"1866","Meal","30","EMEA","6566","5"
"1867","Laundry","21","EMEA","6574","4"
"1868","Laundry","75","LATAM","6575","4"
"1869","Meal","29","EMEA","6581","5"
"1870","Meal","42","LATAM","6583","4"
"1871","Laundry","16","LATAM","6587","4"
"1872","Laundry","66","EMEA","6591","4"
"1873","Laundry","26","LATAM","6594","5"
"1874","Meal","69","LATAM","6596","5"
"1875","Laundry","29","EMEA","6603","5"
"1876","Laundry","70","LATAM","6605","5"
"1877","Meal","70","LATAM","6608","5"
"1878","Laundry","45","EMEA","6610","4"
"1879","Meal","1","LATAM","6613","4"
"1880","Laundry","27","EMEA","6617","4"
"1881","Laundry","92","EMEA","6618","4"
"1882","Meal","40","EMEA","6622","4"
"1883","Laundry","74","EMEA","6629","5"
"1884","Laundry","60","LATAM","6631","3"
"1885","Meal","27","EMEA","6633","4"
"1886","Meal","42","LATAM","6635","4"
"1887","Meal","44","EMEA","6638","5"
"1888","Meal","69","LATAM","6639","4"
"1889","Laundry","37","LATAM","6644","5"
"1890","Meal","41","LATAM","6646","4"
"1891","Laundry","70","LATAM","6648","4"
"1892","Laundry","37","LATAM","6649","4"
"1893","Meal","7","EMEA","6653","4"
"1894","Laundry","60","LATAM","6656","4"
"1895","Meal","16","LATAM","6657","4"
"1896","Laundry","75","LATAM","6658","4"
"1897","Laundry","87","LATAM","6663","4"
"1898","Laundry","44","EMEA","6667","5"
"1899","Meal","44","EMEA","6669","5"
"1900","Meal","7","EMEA","6671","4"
"1901","Meal","1","LATAM","6674","4"
"1902","Meal","21","EMEA","6677","4"
"1903","Laundry","64","LATAM","6678","3"
"1904","Laundry","26","LATAM","6679","5"
"1905","Laundry","51","LATAM","6681","5"
"1906","Laundry","21","EMEA","6683","3"
"1907","Laundry","68","EMEA","6685","5"
"1908","Meal","23","EMEA","6692","5"
"1909","Meal","50","EMEA","6698","4"
"1910","Meal","57","LATAM","6704","3"
"1911","Meal","41","LATAM","6709","3"
"1912","Laundry","7","EMEA","6710","4"
"1913","Laundry","94","EMEA","6714","5"
"1914","Laundry","37","LATAM","6718","5"
"1915","Meal","1","LATAM","6727","4"
"1916","Meal","1","LATAM","6728","3"
"1917","Laundry","63","EMEA","6730","4"
"1918","Meal","16","LATAM","6731","4"
"1919","Laundry","83","EMEA","6741","4"
"1920","Laundry","62","EMEA","6743","5"
"1921","Meal","1","LATAM","6749","4"
"1922","Meal","57","LATAM","6750","4"
"1923","Meal","13","EMEA","6753","4"
"1924","Meal","45","EMEA","6756","4"
"1925","Meal","40","EMEA","6759","4"
"1926","Laundry","37","LATAM","6765","4"
"1927","Laundry","26","LATAM","6766","5"
"1928","Laundry","70","LATAM","6767","4"
"1929","Meal","69","LATAM","6771","4"
"1930","Meal","13","EMEA","6772","4"
"1931","Laundry","82","EMEA","6774","5"
"1932","Meal","26","LATAM","6775","5"
"1933","Meal","23","EMEA","6777","5"
"1934","Laundry","11","EMEA","6781","4"
"1935","Meal","51","LATAM","6787","5"
"1936","Laundry","62","EMEA","6791","5"
"1937","Laundry","72","LATAM","6797","5"
"1938","Laundry","44","EMEA","6806","5"
"1939","Laundry","90","EMEA","6809","5"
"1940","Meal","14","EMEA","6813","3"
"1941","Laundry","63","EMEA","6832","4"
"1942","Meal","37","LATAM","6834","5"
"1943","Laundry","66","EMEA","6836","5"
"1944","Meal","14","EMEA","6837","4"
"1945","Laundry","79","EMEA","6840","4"
"1946","Laundry","72","LATAM","6842","5"
"1947","Laundry","63","EMEA","6846","4"
"1948","Meal","7","EMEA","6855","4"
"1949","Meal","1","LATAM","6858","4"
"1950","Meal","16","LATAM","6862","4"
"1951","Meal","13","EMEA","6864","5"
"1952","Meal","50","EMEA","6869","4"
"1953","Laundry","68","EMEA","6871","4"
"1954","Meal","74","EMEA","6873","5"
"1955","Laundry","60","LATAM","6876","3"
"1956","Meal","40","EMEA","6880","5"
"1957","Meal","30","EMEA","6883","4"
"1958","Meal","37","LATAM","6884","5"
"1959","Laundry","83","EMEA","6885","4"
"1960","Meal","11","EMEA","6886","3"
"1961","Laundry","51","LATAM","6889","5"
"1962","Meal","21","EMEA","6892","4"
"1963","Meal","75","LATAM","6903","4"
"1964","Laundry","26","LATAM","6904","5"
"1965","Meal","27","EMEA","6906","4"
"1966","Laundry","10","EMEA","6913","5"
"1967","Meal","29","EMEA","6922","5"
"1968","Laundry","69","LATAM","6924","5"
"1969","Laundry","47","EMEA","6926","3"
"1970","Meal","14","EMEA","6930","4"
"1971","Meal","16","LATAM","6932","4"
"1972","Laundry","63","EMEA","6942","4"
"1973","Meal","44","EMEA","6950","4"
"1974","Laundry","74","EMEA","6951","4"
"1975","Laundry","40","EMEA","6954","5"
"1976","Laundry","42","LATAM","6960","5"
"1977","Meal","7","EMEA","6965","3"
"1978","Meal","10","EMEA","6976","5"
"1979","Meal","1","LATAM","6985","4"
"1980","Laundry","83","EMEA","6988","4"
"1981","Meal","1","LATAM","6993","4"
"1982","Laundry","7","EMEA","7015","4"
"1983","Meal","11","EMEA","7016","4"
"1984","Laundry","47","EMEA","7017","4"
"1985","Meal","11","EMEA","7029","4"
"1986","Laundry","41","LATAM","7030","3"
"1987","Laundry","63","EMEA","7033","3"
"1988","Laundry","86","EMEA","7036","3"
"1989","Meal","83","EMEA","7038","4"
"1990","Meal","1","LATAM","7039","3"
"1991","Meal","16","LATAM","7043","4"
"1992","Meal","47","EMEA","7047","4"
"1993","Meal","30","EMEA","7048","4"
"1994","Laundry","11","EMEA","7050","4"
"1995","Laundry","26","LATAM","7057","5"
"1996","Meal","29","EMEA","7059","5"
"1997","Laundry","13","EMEA","7060","4"
"1998","Laundry","79","EMEA","7067","5"
"1999","Meal","60","LATAM","7071","3"
"2000","Laundry","14","EMEA","7072","3"
"2001","Meal","29","EMEA","7087","5"
"2002","Laundry","93","LATAM","7091","4"
"2003","Meal","79","EMEA","7093","5"
"2004","Meal","74","EMEA","7094","5"
"2005","Laundry","60","LATAM","7095","4"
"2006","Laundry","37","LATAM","7097","5"
"2007","Meal","42","LATAM","7100","5"
"2008","Meal","14","EMEA","7102","4"
"2009","Meal","42","LATAM","7104","4"
"2010","Meal","23","EMEA","7108","5"
"2011","Meal","16","LATAM","7114","4"
"2012","Meal","7","EMEA","7118","4"
"2013","Laundry","63","EMEA","7119","4"
"2014","Laundry","37","LATAM","7120","4"
"2015","Meal","40","EMEA","7126","5"
"2016","Meal","30","EMEA","7127","5"
"2017","Laundry","30","EMEA","7129","5"
"2018","Laundry","14","EMEA","7130","4"
"2019","Laundry","62","EMEA","7133","5"
"2020","Laundry","74","EMEA","7135","5"
"2021","Laundry","11","EMEA","7138","4"
"2022","Meal","64","LATAM","7140","3"
"2023","Meal","10","EMEA","7144","5"
"2024","Laundry","75","LATAM","7153","4"
"2025","Meal","50","EMEA","7156","4"
"2026","Laundry","13","EMEA","7157","4"
"2027","Meal","40","EMEA","7160","5"
"2028","Meal","41","LATAM","7161","3"
"2029","Meal","75","LATAM","7162","4"
"2030","Meal","16","LATAM","7163","4"
"2031","Laundry","70","LATAM","7165","5"
"2032","Laundry","34","EMEA","7169","5"
"2033","Meal","29","EMEA","7170","4"
"2034","Meal","11","EMEA","7174","3"
"2035","Meal","13","EMEA","7175","4"
"2036","Meal","44","EMEA","7176","5"
"2037","Meal","1","LATAM","7188","4"
"2038","Laundry","27","EMEA","7191","4"
"2039","Meal","63","EMEA","7194","4"
"2040","Meal","27","EMEA","7198","4"
"2041","Laundry","23","EMEA","7205","5"
"2042","Meal","34","EMEA","7211","5"
"2043","Laundry","21","EMEA","7222","4"
"2044","Meal","68","EMEA","7229","5"
"2045","Meal","1","LATAM","7230","4"
"2046","Laundry","26","LATAM","7243","4"
"2047","Meal","13","EMEA","7244","5"
"2048","Meal","27","EMEA","7245","4"
"2049","Meal","7","EMEA","7249","3"
"2050","Meal","42","LATAM","7254","4"
"2051","Meal","10","EMEA","7261","4"
"2052","Meal","47","EMEA","7262","4"
"2053","Laundry","42","LATAM","7263","5"
"2054","Meal","50","EMEA","7268","4"
"2055","Laundry","37","LATAM","7269","5"
"2056","Meal","50","EMEA","7273","4"
"2057","Laundry","29","EMEA","7276","5"
"2058","Meal","1","LATAM","7279","3"
"2059","Meal","47","EMEA","7280","4"
"2060","Meal","13","EMEA","7282","5"
"2061","Meal","11","EMEA","7292","4"
"2062","Laundry","68","EMEA","7293","5"
"2063","Laundry","74","EMEA","7297","5"
"2064","Meal","42","LATAM","7299","5"
"2065","Meal","23","EMEA","7304","4"
"2066","Meal","30","EMEA","7307","5"
"2067","Laundry","72","LATAM","7309","5"
"2068","Meal","64","LATAM","7312","4"
"2069","Laundry","40","EMEA","7314","5"
"2070","Meal","13","EMEA","7317","5"
"2071","Meal","45","EMEA","7325","4"
"2072","Meal","41","LATAM","7327","3"
"2073","Laundry","82","EMEA","7328","5"
"2074","Meal","69","LATAM","7331","5"
"2075","Laundry","14","EMEA","7336","4"
"2076","Meal","47","EMEA","7337","3"
"2077","Meal","11","EMEA","7339","4"
"2078","Laundry","26","LATAM","7340","5"
"2079","Meal","10","EMEA","7351","5"
"2080","Meal","26","LATAM","7353","5"
"2081","Meal","50","EMEA","7360","4"
"2082","Meal","81","EMEA","7363","3"
"2083","Laundry","81","EMEA","7364","3"
"2084","Laundry","57","LATAM","7365","3"
"2085","Meal","11","EMEA","7366","4"
"2086","Meal","66","EMEA","7368","5"
"2087","Laundry","81","EMEA","7381","3"
"2088","Laundry","60","LATAM","7384","4"
"2089","Laundry","42","LATAM","7386","4"
"2090","Meal","13","EMEA","7388","5"
"2091","Meal","14","EMEA","7394","3"
"2092","Meal","66","EMEA","7397","5"
"2093","Laundry","93","LATAM","7400","3"
"2094","Meal","29","EMEA","7401","5"
"2095","Laundry","23","EMEA","7403","4"
"2096","Laundry","40","EMEA","7405","4"
"2097","Laundry","16","LATAM","7407","4"
"2098","Meal","23","EMEA","7410","4"
"2099","Laundry","62","EMEA","7412","5"
"2100","Laundry","57","LATAM","7413","4"
"2101","Laundry","41","LATAM","7414","4"
"2102","Meal","1","LATAM","7421","4"
"2103","Laundry","11","EMEA","7423","4"
"2104","Laundry","95","EMEA","7428","4"
"2105","Laundry","68","EMEA","7430","4"
"2106","Laundry","82","EMEA","7431","5"
"2107","Meal","45","EMEA","7432","4"
"2108","Laundry","60","LATAM","7433","4"
"2109","Laundry","42","LATAM","7435","4"
"2110","Meal","37","LATAM","7436","5"
"2111","Laundry","11","EMEA","7438","4"
"2112","Meal","37","LATAM","7440","4"
"2113","Meal","13","EMEA","7446","4"
"2114","Laundry","81","EMEA","7448","4"
"2115","Meal","11","EMEA","7449","4"
"2116","Meal","57","LATAM","7451","3"
"2117","Laundry","40","EMEA","7457","4"
"2118","Laundry","44","EMEA","7463","5"
"2119","Laundry","50","EMEA","7464","3"
"2120","Meal","51","LATAM","7465","5"
"2121","Meal","23","EMEA","7468","5"
"2122","Meal","90","EMEA","7472","4"
"2123","Meal","62","EMEA","7474","5"
"2124","Laundry","44","EMEA","7480","5"
"2125","Meal","1","LATAM","7481","4"
"2126","Laundry","44","EMEA","7482","4"
"2127","Meal","14","EMEA","7489","4"
"2128","Meal","27","EMEA","7492","3"
"2129","Meal","7","EMEA","7495","3"
"2130","Meal","13","EMEA","7504","5"
"2131","Laundry","69","LATAM","7507","5"
"2132","Meal","30","EMEA","7516","4"
"2133","Laundry","29","EMEA","7518","4"
"2134","Laundry","70","LATAM","7519","5"
"2135","Meal","41","LATAM","7521","3"
"2136","Meal","13","EMEA","7522","4"
"2137","Laundry","23","EMEA","7526","5"
"2138","Meal","47","EMEA","7527","4"
"2139","Meal","30","EMEA","7529","5"
"2140","Meal","21","EMEA","7530","4"
"2141","Meal","16","LATAM","7534","3"
"2142","Meal","41","LATAM","7538","4"
"2143","Laundry","50","EMEA","7539","4"
"2144","Meal","63","EMEA","7545","4"
"2145","Laundry","81","EMEA","7546","3"
"2146","Meal","81","EMEA","7547","4"
"2147","Laundry","10","EMEA","7555","5"
"2148","Laundry","13","EMEA","7564","4"
"2149","Laundry","30","EMEA","7565","5"
"2150","Laundry","11","EMEA","7566","3"
"2151","Meal","29","EMEA","7572","5"
"2152","Laundry","92","EMEA","7574","3"
"2153","Meal","1","LATAM","7575","3"
"2154","Laundry","51","LATAM","7590","5"
"2155","Meal","66","EMEA","7592","5"
"2156","Laundry","57","LATAM","7593","4"
"2157","Meal","13","EMEA","7598","5"
"2158","Meal","10","EMEA","7604","4"
"2159","Laundry","70","LATAM","7607","5"
"2160","Meal","26","LATAM","7611","4"
"2161","Meal","42","LATAM","7614","5"
"2162","Meal","26","LATAM","7618","4"
"2163","Laundry","41","LATAM","7624","4"
"2164","Meal","41","LATAM","7627","3"
"2165","Meal","40","EMEA","7630","5"
"2166","Meal","23","EMEA","7635","5"
"2167","Laundry","51","LATAM","7637","4"
"2168","Laundry","51","LATAM","7639","5"
"2169","Laundry","41","LATAM","7644","3"
"2170","Meal","57","LATAM","7647","4"
"2171","Meal","27","EMEA","7648","4"
"2172","Laundry","66","EMEA","7650","4"
"2173","Meal","44","EMEA","7668","5"
"2174","Meal","41","LATAM","7677","4"
"2175","Meal","1","LATAM","7683","3"
"2176","Laundry","10","EMEA","7687","4"
"2177","Meal","21","EMEA","7691","3"
"2178","Meal","16","LATAM","7692","4"
"2179","Laundry","40","EMEA","7696","4"
"2180","Laundry","63","EMEA","7706","4"
"2181","Laundry","68","EMEA","7720","5"
"2182","Meal","41","LATAM","7721","4"
"2183","Laundry","29","EMEA","7723","4"
"2184","Laundry","66","EMEA","7726","4"
"2185","Laundry","21","EMEA","7728","4"
"2186","Laundry","60","LATAM","7732","4"
"2187","Meal","72","LATAM","7733","5"
"2188","Meal","1","LATAM","7735","3"
"2189","Laundry","37","LATAM","7736","5"
"2190","Laundry","79","EMEA","7741","4"
"2191","Meal","30","EMEA","7744","4"
"2192","Laundry","23","EMEA","7746","5"
"2193","Meal","34","EMEA","7749","4"
"2194","Meal","14","EMEA","7757","4"
"2195","Laundry","62","EMEA","7758","5"
"2196","Laundry","64","LATAM","7764","4"
"2197","Meal","40","EMEA","7766","4"
"2198","Meal","69","LATAM","7769","5"
"2199","Meal","62","EMEA","7770","5"
"2200","Meal","1","LATAM","7771","4"
"2201","Laundry","51","LATAM","7773","5"
"2202","Meal","26","LATAM","7783","5"
"2203","Meal","47","EMEA","7785","4"
"2204","Meal","44","EMEA","7790","5"
"2205","Laundry","29","EMEA","7792","4"
"2206","Laundry","37","LATAM","7794","5"
"2207","Meal","66","EMEA","7796","5"
"2208","Laundry","66","EMEA","7798","5"
"2209","Laundry","82","EMEA","7802","4"
"2210","Laundry","66","EMEA","7803","5"
"2211","Meal","60","LATAM","7815","4"
"2212","Laundry","26","LATAM","7819","5"
"2213","Laundry","37","LATAM","7820","5"
"2214","Meal","11","EMEA","7822","3"
"2215","Laundry","68","EMEA","7823","4"
"2216","Meal","26","LATAM","7824","4"
"2217","Laundry","40","EMEA","7830","5"
"2218","Meal","21","EMEA","7833","3"
"2219","Meal","16","LATAM","7843","4"
"2220","Meal","81","EMEA","7852","4"
"2221","Meal","11","EMEA","7853","4"
"2222","Laundry","27","EMEA","7856","4"
"2223","Meal","30","EMEA","7862","5"
"2224","Meal","29","EMEA","7871","5"
"2225","Laundry","23","EMEA","7872","5"
"2226","Laundry","75","LATAM","7874","4"
"2227","Meal","44","EMEA","7877","5"
"2228","Meal","60","LATAM","7885","4"
"2229","Laundry","37","LATAM","7890","5"
"2230","Laundry","74","EMEA","7894","5"
"2231","Meal","1","LATAM","7898","4"
"2232","Laundry","64","LATAM","7900","3"
"2233","Meal","29","EMEA","7910","4"
"2234","Meal","29","EMEA","7914","5"
"2235","Laundry","23","EMEA","7915","5"
"2236","Meal","7","EMEA","7919","4"
"2237","Meal","30","EMEA","7931","4"
"2238","Meal","14","EMEA","7932","4"
"2239","Meal","11","EMEA","7934","3"
"2240","Meal","37","LATAM","7941","5"
"2241","Meal","1","LATAM","7949","3"
"2242","Laundry","90","EMEA","7950","4"
"2243","Laundry","47","EMEA","7951","3"
"2244","Meal","23","EMEA","7952","5"
"2245","Meal","23","EMEA","7956","5"
"2246","Meal","75","LATAM","7957","3"
"2247","Laundry","44","EMEA","7959","5"
"2248","Laundry","62","EMEA","7965","5"
"2249","Meal","13","EMEA","7969","5"
"2250","Laundry","57","LATAM","7971","4"
"2251","Meal","7","EMEA","7972","4"
"2252","Meal","1","LATAM","7977","4"
"2253","Laundry","92","EMEA","7979","3"
"2254","Meal","60","LATAM","7982","4"
"2255","Laundry","50","EMEA","7983","4"
"2256","Meal","30","EMEA","7984","5"
"2257","Meal","29","EMEA","7990","4"
"2258","Laundry","81","EMEA","7992","3"
"2259","Laundry","90","EMEA","7993","4"
"2260","Laundry","79","EMEA","7999","5"
"2261","Meal","62","EMEA","8000","4"
"2262","Meal","75","LATAM","8002","4"
"2263","Laundry","13","EMEA","8005","4"
"2264","Laundry","10","EMEA","8010","5"
"2265","Meal","45","EMEA","8016","4"
"2266","Meal","14","EMEA","8018","4"
"2267","Laundry","26","LATAM","8021","4"
"2268","Meal","16","LATAM","8022","4"
"2269","Laundry","23","EMEA","8031","4"
"2270","Meal","51","LATAM","8032","5"
"2271","Laundry","45","EMEA","8038","4"
"2272","Meal","37","LATAM","8045","5"
"2273","Laundry","11","EMEA","8054","4"
"2274","Laundry","86","EMEA","8062","4"
"2275","Laundry","82","EMEA","8063","5"
"2276","Meal","68","EMEA","8067","5"
"2277","Meal","40","EMEA","8068","4"
"2278","Meal","14","EMEA","8077","4"
"2279","Meal","37","LATAM","8078","5"
"2280","Laundry","66","EMEA","8080","4"
"2281","Laundry","69","LATAM","8081","5"
"2282","Laundry","29","EMEA","8082","5"
"2283","Laundry","37","LATAM","8083","5"
"2284","Laundry","83","EMEA","8085","4"
"2285","Meal","44","EMEA","8093","5"
"2286","Meal","70","LATAM","8094","5"
"2287","Meal","14","EMEA","8097","4"
"2288","Meal","23","EMEA","8098","5"
"2289","Laundry","51","LATAM","8102","5"
"2290","Meal","7","EMEA","8104","4"
"2291","Laundry","34","EMEA","8105","5"
"2292","Meal","1","LATAM","8106","4"
"2293","Laundry","75","LATAM","8109","4"
"2294","Meal","47","EMEA","8112","4"
"2295","Meal","41","LATAM","8113","3"
"2296","Meal","68","EMEA","8114","4"
"2297","Laundry","66","EMEA","8115","5"
"2298","Laundry","74","EMEA","8117","4"
"2299","Laundry","74","EMEA","8122","5"
"2300","Meal","30","EMEA","8125","4"
"2301","Meal","50","EMEA","8130","4"
"2302","Laundry","57","LATAM","8133","4"
"2303","Laundry","23","EMEA","8135","4"
"2304","Meal","11","EMEA","8137","4"
"2305","Meal","40","EMEA","8143","5"
"2306","Laundry","27","EMEA","8144","4"
"2307","Meal","60","LATAM","8149","4"
"2308","Meal","10","EMEA","8150","4"
"2309","Meal","70","LATAM","8156","5"
"2310","Laundry","62","EMEA","8159","4"
"2311","Meal","42","LATAM","8167","5"
"2312","Laundry","63","EMEA","8175","3"
"2313","Laundry","93","LATAM","8176","4"
"2314","Meal","27","EMEA","8178","3"
"2315","Laundry","63","EMEA","8180","4"
"2316","Laundry","27","EMEA","8185","4"
"2317","Laundry","79","EMEA","8190","4"
"2318","Laundry","57","LATAM","8197","4"
"2319","Laundry","79","EMEA","8202","5"
"2320","Laundry","90","EMEA","8203","5"
"2321","Laundry","72","LATAM","8209","5"
"2322","Meal","51","LATAM","8229","5"
